product,year,SITE_ID,ffp_radius,agb_Mg_ha
xu,2000,US-KPL,112.91685837417225,68.12635803222656
xu,2001,US-KPL,112.91685837417225,68.5655746459961
xu,2002,US-KPL,112.91685837417225,68.07665252685547
xu,2003,US-KPL,112.91685837417225,66.22241973876953
xu,2004,US-KPL,112.91685837417225,95.61909484863281
xu,2005,US-KPL,112.91685837417225,71.5647964477539
xu,2006,US-KPL,112.91685837417225,65.47571563720703
xu,2007,US-KPL,112.91685837417225,67.07708740234375
xu,2008,US-KPL,112.91685837417225,64.62992858886719
xu,2009,US-KPL,112.91685837417225,66.00177001953125
xu,2010,US-KPL,112.91685837417225,69.17646789550781
xu,2011,US-KPL,112.91685837417225,69.9657974243164
xu,2012,US-KPL,112.91685837417225,66.27345275878906
xu,2013,US-KPL,112.91685837417225,76.92124938964844
xu,2014,US-KPL,112.91685837417225,78.5807113647461
xu,2015,US-KPL,112.91685837417225,78.07530975341797
xu,2016,US-KPL,112.91685837417225,101.67708587646484
xu,2017,US-KPL,112.91685837417225,74.2599868774414
xu,2018,US-KPL,112.91685837417225,81.2791748046875
xu,2019,US-KPL,112.91685837417225,101.47280883789063
xu,2000,US-YK1,112.91685837417225,0.2888832688331604
xu,2001,US-YK1,112.91685837417225,0
xu,2002,US-YK1,112.91685837417225,0.2518288791179657
xu,2003,US-YK1,112.91685837417225,0
xu,2004,US-YK1,112.91685837417225,1.6171865463256836
xu,2005,US-YK1,112.91685837417225,1.6282737255096436
xu,2006,US-YK1,112.91685837417225,2.5773091316223145
xu,2007,US-YK1,112.91685837417225,1.8485925197601318
xu,2008,US-YK1,112.91685837417225,2.879343271255493
xu,2009,US-YK1,112.91685837417225,2.8344852924346924
xu,2010,US-YK1,112.91685837417225,0
xu,2011,US-YK1,112.91685837417225,2.918231725692749
xu,2012,US-YK1,112.91685837417225,2.634000539779663
xu,2013,US-YK1,112.91685837417225,6.857605934143066
xu,2014,US-YK1,112.91685837417225,2.729865074157715
xu,2015,US-YK1,112.91685837417225,4.328037738800049
xu,2016,US-YK1,112.91685837417225,11.009592056274414
xu,2017,US-YK1,112.91685837417225,2.2109200954437256
xu,2018,US-YK1,112.91685837417225,3.2366416454315186
xu,2019,US-YK1,112.91685837417225,12.559000968933105
xu,2000,US-YK2,112.91685837417225,0.2888832688331604
xu,2001,US-YK2,112.91685837417225,0
xu,2002,US-YK2,112.91685837417225,0.2518288791179657
xu,2003,US-YK2,112.91685837417225,0
xu,2004,US-YK2,112.91685837417225,1.617186427116394
