product,year,SITE_ID,ffp_radius,agb_Mg_ha
gfw,2000,AR-CCa,1045.9351844232294,25.728490829467773
gfw,2000,AR-CCg,1045.9351844232294,14.673651695251465
gfw,2000,AR-TF1,160.35001784493488,6.696417808532715
gfw,2000,AR-TF2,1045.9351844232294,63.612693786621094
gfw,2000,BR-Cax,1045.9351844232294,315.1726379394531
gfw,2000,BR-CST,465.76045383271133,47.32878494262695
gfw,2000,BR-Ji1,1045.9351844232294,28.494604110717773
gfw,2000,BR-Ji3,1045.9351844232294,317.98931884765625
gfw,2000,BR-Ma2,1045.9351844232294,305.3551025390625
gfw,2000,BR-Ma3,1045.9351844232294,274.2814636230469
gfw,2000,BR-Moj,1045.9351844232294,207.30126953125
gfw,2000,BR-Npw,4156.4166048086945,99.37818908691406
gfw,2000,BR-Sa1,42114.21739011818,252.29302978515625
gfw,2000,BR-Sa3,60320.74334215012,269.8453063964844
gfw,2000,BR-SGC,1045.9351844232294,283.56768798828125
gfw,2000,CA-AF1,1045.9351844232294,96.23350524902344
gfw,2000,CA-ARB,1140.9890527435334,23.31397819519043
gfw,2000,CA-ARF,798.4152001348126,28.05876922607422
gfw,2000,CA-BOU,1045.9351844232294,50.86452865600586
gfw,2000,CA-Ca1,9917.823807579553,156.81317138671875
gfw,2000,CA-Ca2,67.13043506027506,146.09152221679688
gfw,2000,CA-Ca3,1045.9351844232294,107.28575897216797
gfw,2000,CA-Cbo,13076.833198723736,41.69412612915039
gfw,2000,CA-CF1,1045.9351844232294,7.659700393676758
gfw,2000,CA-CF2,1045.9351844232294,7.659700393676758
gfw,2000,CA-CF3,1045.9351844232294,7.668663024902344
gfw,2000,CA-Cha,1045.9351844232294,88.9234390258789
gfw,2000,CA-DB2,300.69797953628193,83.2619400024414
gfw,2000,CA-DBB,72.88369878542424,62.95331954956055
gfw,2000,CA-DL1,1045.9351844232294,5.7608561515808105
gfw,2000,CA-DL2,1045.9351844232294,5.904596328735352
gfw,2000,CA-DSM,1045.9351844232294,34.260623931884766
gfw,2000,CA-EM1,1045.9351844232294,6.524098873138428
gfw,2000,CA-EM2,1045.9351844232294,7.974536895751953
gfw,2000,CA-EM3,1045.9351844232294,34.066200256347656
gfw,2000,CA-ER1,497.201125747193,1.133824348449707
gfw,2000,CA-ER2,1045.9351844232294,5.5482330322265625
gfw,2000,CA-Gro,14538.001277345276,89.11412048339844
gfw,2000,CA-HPC,1045.9351844232294,12.707318305969238
gfw,2000,CA-KLP,1045.9351844232294,15.497817993164063
gfw,2000,CA-LP1,6132.691627299235,105.47372436523438
gfw,2000,CA-MA1,235.83040687669495,2.2663989067077637
gfw,2000,CA-MA2,235.81460708367464,1.4393455982208252
gfw,2000,CA-MA3,1045.9351844232294,15.132682800292969
gfw,2000,CA-Man,16356.259742479562,39.53494644165039
gfw,2000,CA-Mer,1045.9351844232294,23.242366790771484
gfw,2000,CA-Na1,1045.9351844232294,82.84151458740234
gfw,2000,CA-NS1,3537.810135107458,44.181026458740234
gfw,2000,CA-NS2,2127.719740976053,47.18568801879883
gfw,2000,CA-NS3,1099.1871234103087,24.768253326416016
gfw,2000,CA-NS4,1317.1050653491827,26.189584732055664
gfw,2000,CA-NS5,602.7781983761578,28.452985763549805
gfw,2000,CA-NS6,522.9356495928197,12.290268898010254
gfw,2000,CA-NS7,424.86587853790326,11.79983139038086
gfw,2000,CA-Oas,13826.133862217232,79.44660186767578
gfw,2000,CA-Obs,10195.218112627479,65.017913818359375
gfw,2000,CA-Qc2,1045.9351844232294,37.366085052490234
gfw,2000,CA-Qfo,4666.644173159213,60.0798454284668
gfw,2000,CA-RBM,1045.9351844232294,29.487945556640625
gfw,2000,CA-SCB,1045.9351844232294,25.651592254638672
gfw,2000,CA-SCC,1045.9351844232294,24.844812393188477
gfw,2000,CA-SF1,1482.8899171925564,44.25852966308594
gfw,2000,CA-SF2,842.5461338901958,34.767127990722656
gfw,2000,CA-SF3,836.6047709479343,27.392919540405273
gfw,2000,CA-SJ1,1045.9351844232294,43.968360900878906
gfw,2000,CA-SJ2,1045.9351844232294,48.18335723876953
gfw,2000,CA-SMC,1045.9351844232294,42.527587890625
gfw,2000,CA-TP1,1893.4636854522055,27.342453002929688
gfw,2000,CA-TP2,1045.9351844232294,34.113990783691406
gfw,2000,CA-TP3,1507.7207933940526,43.701133728027344
gfw,2000,CA-TP4,5997.352204225216,26.91105842590332
gfw,2000,CA-TPD,8630.230635299149,24.021833419799805
gfw,2000,CA-TVC,1045.9351844232294,4.512071132659912
gfw,2000,CL-ACF,1045.9351844232294,131.46148681640625
gfw,2000,CL-SDF,1045.9351844232294,92.22395324707031
gfw,2000,CL-SDP,1045.9351844232294,78.95054626464844
gfw,2000,CR-SoC,1045.9351844232294,233.0924530029297
gfw,2000,MX-Aog,1045.9351844232294,78.4388198852539
gfw,2000,MX-PMm,1045.9351844232294,39.97216796875
gfw,2000,MX-Tes,598.7618738826849,24.62657356262207
gfw,2000,PA-Bar,1045.9351844232294,274.4115905761719
gfw,2000,PA-Bas,1045.9351844232294,274.9589538574219
gfw,2000,PE-AMG,1045.9351844232294,305.18670654296875
gfw,2000,PE-BRE,1045.9351844232294,245.1199951171875
gfw,2000,PE-PAN,1045.9351844232294,287.8125
gfw,2000,PE-QFR,14737.218571099364,219.58355712890625
gfw,2000,PR-xGU,1045.9351844232294,143.56106567382813
gfw,2000,PR-xLA,1045.9351844232294,11.307861328125
gfw,2000,US-A03,1045.9351844232294,1.1330487728118896
gfw,2000,US-A10,1045.9351844232294,1.5260649919509888
gfw,2000,US-A32,276.962908074132,1
gfw,2000,US-A39,1045.9351844232294,54.8232421875
gfw,2000,US-A74,300.13801459473996,NA
gfw,2000,US-AaG,1045.9351844232294,34.84345245361328
gfw,2000,US-Act,1045.9351844232294,94.06108093261719
gfw,2000,US-AF1,1045.9351844232294,14.10240650177002
gfw,2000,US-Akn,1045.9351844232294,108.10258483886719
gfw,2000,US-ALQ,58.61936630980505,24.272218704223633
gfw,2000,US-AMS,1045.9351844232294,79.16661834716797
gfw,2000,US-An1,1045.9351844232294,7.574665546417236
gfw,2000,US-An2,1045.9351844232294,14.769594192504883
gfw,2000,US-An3,1045.9351844232294,3.0546185970306396
gfw,2000,US-AoL,1045.9351844232294,40.48713684082031
gfw,2000,US-AR1,256.7290203701362,19.549894332885742
gfw,2000,US-AR2,327.6968333668247,NA
gfw,2000,US-ARb,495.2754897925057,1.046922206878662
gfw,2000,US-ARc,512.4909151211989,1.8598108291625977
gfw,2000,US-ARM,189647.3929949317,44.064701080322266
gfw,2000,US-ASH,1045.9351844232294,1.2664039134979248
gfw,2000,US-ASL,1045.9351844232294,1.517286777496338
gfw,2000,US-ASM,1045.9351844232294,1.0723788738250732
gfw,2000,US-Bar,1935.441346784524,131.98483276367188
gfw,2000,US-BCM,1045.9351844232294,37.26469039916992
gfw,2000,US-Bd4,1045.9351844232294,7.153562545776367
gfw,2000,US-Bd5,1045.9351844232294,3.817690372467041
gfw,2000,US-Bd6,1045.9351844232294,3.4427740573883057
gfw,2000,US-BdA,1045.9351844232294,4.041367053985596
gfw,2000,US-BdC,1045.9351844232294,4.693368911743164
gfw,2000,US-BgC,1045.9351844232294,4.02156925201416
gfw,2000,US-Bi1,535.5122802663806,13.991185188293457
gfw,2000,US-Bi2,510.84759135186937,6.487568378448486
gfw,2000,US-Blo,3837.4269676830045,543.00506591796875
gfw,2000,US-BMM,1045.9351844232294,114.36727142333984
gfw,2000,US-Bo1,1045.9351844232294,1.7957361936569214
gfw,2000,US-Bo2,1045.9351844232294,1.5439835786819458
gfw,2000,US-BRG,93.71680333815706,12.638443946838379
gfw,2000,US-Bsg,1045.9351844232294,NA
gfw,2000,US-BWa,1045.9351844232294,20.45077896118164
gfw,2000,US-BWb,1045.9351844232294,52.008033752441406
gfw,2000,US-BZB,113.93578129499174,27.921974182128906
gfw,2000,US-BZF,88.12055780618766,31.190813064575195
gfw,2000,US-BZL,1045.9351844232294,45.840782165527344
gfw,2000,US-BZo,63.60002001523529,37.44832992553711
gfw,2000,US-BZS,242.47626018983433,44.455318450927734
gfw,2000,US-CC1,1045.9351844232294,71.94266510009766
gfw,2000,US-CC2,1045.9351844232294,85.32014465332031
gfw,2000,US-CdM,1045.9351844232294,NA
gfw,2000,US-Ced,1045.9351844232294,66.42543029785156
gfw,2000,US-CF1,102.82351794271318,7.421090602874756
gfw,2000,US-CF2,98.39659842631299,4.361683368682861
gfw,2000,US-CF3,105.57891282506272,3.0446622371673584
gfw,2000,US-CF4,96.4155607917055,2.341078996658325
gfw,2000,US-CGG,1045.9351844232294,20.262096405029297
gfw,2000,US-CLF,1045.9351844232294,80.720794677734375
gfw,2000,US-Cms,1045.9351844232294,1.44273042678833
gfw,2000,US-CMW,1045.9351844232294,26.693849563598633
gfw,2000,US-Cop,247.72632297982898,NA
gfw,2000,US-CPk,1045.9351844232294,107.94397735595703
gfw,2000,US-CRK,1045.9351844232294,149.70870971679688
gfw,2000,US-CRT,133.97310856278727,NA
gfw,2000,US-CS1,1045.9351844232294,57.17824935913086
gfw,2000,US-CS2,6875.6351620697915,66.15895080566406
gfw,2000,US-CS3,172.84245001824547,NA
gfw,2000,US-CS4,158.95752414097095,NA
gfw,2000,US-CS5,1045.9351844232294,50.50796127319336
gfw,2000,US-CS6,1045.9351844232294,48.020198822021484
gfw,2000,US-CS7,1045.9351844232294,49.0389289855957
gfw,2000,US-CS8,1045.9351844232294,52.09929275512695
gfw,2000,US-Cst,1045.9351844232294,128.21827697753906
gfw,2000,US-CwG,1045.9351844232294,69.33922576904297
gfw,2000,US-Cwt,1045.9351844232294,156.86155700683594
gfw,2000,US-DBk,1045.9351844232294,14.681378364562988
gfw,2000,US-DCS,1045.9351844232294,50.63131332397461
gfw,2000,US-DFC,12652.700120068024,82.0855484008789
gfw,2000,US-DFK,1045.9351844232294,39.43084716796875
gfw,2000,US-Dia,1045.9351844232294,1.1666666269302368
gfw,2000,US-Dix,1045.9351844232294,53.05184555053711
gfw,2000,US-Dk1,1045.9351844232294,125.5666275024414
gfw,2000,US-Dk2,1045.9351844232294,128.79473876953125
gfw,2000,US-Dk3,1045.9351844232294,135.11886596679688
gfw,2000,US-Dmg,1045.9351844232294,10.27255916595459
gfw,2000,US-DPP,1045.9351844232294,31.388118743896484
gfw,2000,US-DPW,1045.9351844232294,46.87567901611328
gfw,2000,US-DS3,1045.9351844232294,10.473450660705566
