product,year,SITE_ID,ffp_radius,agb_Mg_ha
chopping,2000,US-KPL,1045.9351844232294,NA
chopping,2001,US-KPL,1045.9351844232294,NA
chopping,2002,US-KPL,1045.9351844232294,NA
chopping,2003,US-KPL,1045.9351844232294,NA
chopping,2004,US-KPL,1045.9351844232294,NA
chopping,2005,US-KPL,1045.9351844232294,NA
chopping,2006,US-KPL,1045.9351844232294,NA
chopping,2007,US-KPL,1045.9351844232294,NA
chopping,2008,US-KPL,1045.9351844232294,NA
chopping,2009,US-KPL,1045.9351844232294,NA
chopping,2010,US-KPL,1045.9351844232294,NA
chopping,2011,US-KPL,1045.9351844232294,NA
chopping,2012,US-KPL,1045.9351844232294,NA
chopping,2013,US-KPL,1045.9351844232294,NA
chopping,2014,US-KPL,1045.9351844232294,NA
chopping,2015,US-KPL,1045.9351844232294,NA
chopping,2016,US-KPL,1045.9351844232294,NA
chopping,2017,US-KPL,1045.9351844232294,NA
chopping,2018,US-KPL,1045.9351844232294,NA
chopping,2019,US-KPL,1045.9351844232294,NA
chopping,2020,US-KPL,1045.9351844232294,NA
chopping,2021,US-KPL,1045.9351844232294,NA
chopping,2000,US-YK1,1045.9351844232294,NA
chopping,2001,US-YK1,1045.9351844232294,NA
chopping,2002,US-YK1,1045.9351844232294,NA
chopping,2003,US-YK1,1045.9351844232294,NA
chopping,2004,US-YK1,1045.9351844232294,NA
chopping,2005,US-YK1,1045.9351844232294,NA
chopping,2006,US-YK1,1045.9351844232294,NA
chopping,2007,US-YK1,1045.9351844232294,NA
chopping,2008,US-YK1,1045.9351844232294,NA
chopping,2009,US-YK1,1045.9351844232294,NA
chopping,2010,US-YK1,1045.9351844232294,NA
chopping,2011,US-YK1,1045.9351844232294,NA
chopping,2012,US-YK1,1045.9351844232294,NA
chopping,2013,US-YK1,1045.9351844232294,NA
chopping,2014,US-YK1,1045.9351844232294,NA
chopping,2015,US-YK1,1045.9351844232294,NA
chopping,2016,US-YK1,1045.9351844232294,NA
chopping,2017,US-YK1,1045.9351844232294,NA
chopping,2018,US-YK1,1045.9351844232294,NA
chopping,2019,US-YK1,1045.9351844232294,NA
chopping,2020,US-YK1,1045.9351844232294,NA
chopping,2021,US-YK1,1045.9351844232294,NA
chopping,2000,US-YK2,1045.9351844232294,NA
chopping,2001,US-YK2,1045.9351844232294,NA
chopping,2002,US-YK2,1045.9351844232294,NA
chopping,2003,US-YK2,1045.9351844232294,NA
chopping,2004,US-YK2,1045.9351844232294,NA
chopping,2005,US-YK2,1045.9351844232294,NA
chopping,2006,US-YK2,1045.9351844232294,NA
chopping,2007,US-YK2,1045.9351844232294,NA
chopping,2008,US-YK2,1045.9351844232294,NA
chopping,2009,US-YK2,1045.9351844232294,NA
chopping,2010,US-YK2,1045.9351844232294,NA
chopping,2011,US-YK2,1045.9351844232294,NA
chopping,2012,US-YK2,1045.9351844232294,NA
chopping,2013,US-YK2,1045.9351844232294,NA
chopping,2014,US-YK2,1045.9351844232294,NA
chopping,2015,US-YK2,1045.9351844232294,NA
chopping,2016,US-YK2,1045.9351844232294,NA
chopping,2017,US-YK2,1045.9351844232294,NA
chopping,2018,US-YK2,1045.9351844232294,NA
chopping,2019,US-YK2,1045.9351844232294,NA
