product,year,SITE_ID,ffp_radius,agb_Mg_ha
hfbs,2010,US-KPL,112.91685837417225,23.060630798339844
hfbs,2010,US-YK1,112.91685837417225,2.2609853744506836
hfbs,2010,US-YK2,112.91685837417225,2.284050703048706
hfbs,2010,CA-LP1,277.3841062922484,89.23912811279297
hfbs,2010,US-BMM,112.91685837417225,7.279175758361816
hfbs,2010,US-CPk,112.91685837417225,133.9025421142578
hfbs,2010,US-GBT,379.4204386878317,110.59689331054688
hfbs,2010,US-GLE,301.3380812688923,119.13512420654297
hfbs,2010,US-MC1,112.91685837417225,5.300000190734863
hfbs,2010,US-MC2,112.91685837417225,5.300000190734863
hfbs,2010,US-MG1,112.91685837417225,2.200000047683716
hfbs,2010,US-MH1,112.91685837417225,6.446603298187256
hfbs,2010,US-MH2,112.91685837417225,6.100000381469727
hfbs,2010,US-Mj1,112.91685837417225,4
hfbs,2010,US-Mj2,112.91685837417225,4
hfbs,2010,US-MSR,112.91685837417225,4.400000095367432
hfbs,2010,US-MVF,112.91685837417225,5.300000190734863
hfbs,2010,US-MVW,112.91685837417225,5
hfbs,2010,US-Ne1,127.42318862468201,9.09999942779541
hfbs,2010,US-Ne2,174.61837825605718,20.423124313354492
hfbs,2010,US-Ne3,188.09461849493724,9.15125560760498
hfbs,2010,US-SdH,112.91685837417225,2.9589712619781494
hfbs,2010,US-Sta,98.55269938276018,0.986812174320221
hfbs,2010,US-TEF,112.91685837417225,125.24401092529297
hfbs,2010,US-Tur,112.91685837417225,9.08360767364502
hfbs,2010,US-xCP,259.58472077167795,2.0499637126922607
hfbs,2010,US-xSL,236.3717023790103,5.899999618530273
hfbs,2010,US-xYE,151.80722231614826,43.624427795410156
hfbs,2010,US-A32,76.75436968466758,4.500000476837158
hfbs,2010,US-A39,112.91685837417225,12.814108848571777
hfbs,2010,US-A74,83.17685674523882,4.400000095367432
hfbs,2010,US-AaG,112.91685837417225,4.40000057220459
hfbs,2010,US-AR1,75.00738776331394,21.916309356689453
hfbs,2010,US-AR2,91.71692923294519,2.169804096221924
hfbs,2010,US-ARb,92.21716072967163,3.1447761058807373
hfbs,2010,US-ARc,99.20583739931115,3.4849135875701904
hfbs,2010,US-ARM,2325.1757743982976,5.164279937744141
hfbs,2010,US-Bd4,112.91685837417225,6.100000381469727
hfbs,2010,US-Bd5,112.91685837417225,6.099999904632568
hfbs,2010,US-Bd6,112.91685837417225,6.099999904632568
hfbs,2010,US-BdA,112.91685837417225,6.099999904632568
hfbs,2010,US-BdC,112.91685837417225,6.09999942779541
hfbs,2010,US-Cst,112.91685837417225,216.54261779785156
hfbs,2010,US-HRA,112.91685837417225,9.037487983703613
hfbs,2010,US-HRC,112.91685837417225,9.910181045532227
hfbs,2010,US-KFB,112.91685837417225,4.079867839813232
hfbs,2010,US-KFS,59.36875826960687,5
hfbs,2010,US-KLS,50.50260892762121,10.59999942779541
hfbs,2010,US-Kon,66.19892948927331,4
hfbs,2010,US-LL1,112.91685837417225,160.19552612304688
hfbs,2010,US-LL2,112.91685837417225,160.14891052246094
hfbs,2010,US-LL3,112.91685837417225,94.4982681274414
hfbs,2010,US-LU1,112.91685837417225,5.113929748535156
hfbs,2010,US-Mo1,77.91332687590192,7.499999523162842
hfbs,2010,US-Mo2,74.56870425334228,5.99264669418335
hfbs,2010,US-Mo3,71.28256950900598,15.336671829223633
hfbs,2010,US-MOz,269.68159730942995,180.05992126464844
hfbs,2010,US-OF1,112.91685837417225,6.099999904632568
hfbs,2010,US-OF2,112.91685837417225,6.099999904632568
hfbs,2010,US-RGA,90.1541336943125,6.800000190734863
hfbs,2010,US-RGW,112.91685837417225,6.099999904632568
hfbs,2010,US-Wlr,112.91685837417225,3
hfbs,2010,US-xDL,413.5866517610664,112.55741119384766
hfbs,2010,US-xJE,587.3418354268803,91.89270782470703
hfbs,2010,US-xKA,188.9312043866779,7.272591590881348
hfbs,2010,US-xKZ,228.50941973295653,5.526573181152344
hfbs,2010,US-xLE,112.91685837417225,99.29039764404297
hfbs,2010,US-xTA,539.3518168029368,206.49237060546875
hfbs,2010,US-xUK,520.136479238636,159.18479919433594
hfbs,2010,US-BCM,112.91685837417225,46.85221481323242
hfbs,2010,US-DCS,112.91685837417225,55.89215850830078
hfbs,2010,US-DPP,112.91685837417225,18.36823844909668
hfbs,2010,US-DPW,112.91685837417225,12.12468147277832
hfbs,2010,US-Elm,112.91685837417225,12.829855918884277
hfbs,2010,US-Esm,112.91685837417225,3.736311197280884
hfbs,2010,US-EvM,112.91685837417225,14.587467193603516
hfbs,2010,US-FBE,112.91685837417225,0
hfbs,2010,US-IL1,112.91685837417225,3.9152374267578125
hfbs,2010,US-KS1,224.46778281969068,35.03884506225586
hfbs,2010,US-KS2,54.998491145556955,27.76658821105957
hfbs,2010,US-KS3,59.27164579411809,15.289916038513184
hfbs,2010,US-LA3,112.91685837417225,16.259563446044922
hfbs,2010,US-ONA,41.118988236380915,24.24687957763672
hfbs,2010,US-PAS,112.91685837417225,4.49205207824707
hfbs,2010,US-PiU,112.91685837417225,70.18360900878906
hfbs,2010,US-SP1,112.91685837417225,207.41014099121094
hfbs,2010,US-SP2,112.91685837417225,224.06942749023438
hfbs,2010,US-SP3,112.91685837417225,183.12802124023438
hfbs,2010,US-SP4,112.91685837417225,230.23045349121094
hfbs,2010,US-TaS,112.91685837417225,1.714422345161438
hfbs,2010,US-TCS,112.91685837417225,201.23072814941406
hfbs,2010,US-xDS,164.20802796461714,5.797745704650879
hfbs,2010,US-xSB,469.624199001353,23.992429733276367
hfbs,2010,PA-Bar,112.91685837417225,208.8000030517578
hfbs,2010,PA-Bas,112.91685837417225,208.41009521484375
hfbs,2010,PE-BRE,112.91685837417225,243.21261596679688
hfbs,2010,PE-PAN,112.91685837417225,342.56170654296875
hfbs,2010,PE-QFR,436.524877542754,102.370849609375
hfbs,2010,BR-Ji1,112.91685837417225,3.700000047683716
hfbs,2010,BR-Ji3,112.91685837417225,274.92236328125
hfbs,2010,PE-AMG,112.91685837417225,294.7058410644531
hfbs,2010,US-BZB,38.39310371495136,17.69999885559082
hfbs,2010,US-BZF,41.26701252888839,9
hfbs,2010,US-BZL,112.91685837417225,15.30664348602295
hfbs,2010,US-BZo,27.63029064949708,15.622979164123535
hfbs,2010,US-BZS,52.347151762551995,19.600000381469727
hfbs,2010,US-EML,98.421055284392,8.08281135559082
hfbs,2010,US-Fcr,23.075976790019286,5.899999618530273
hfbs,2010,US-NGC,65.36232988538745,10.09999942779541
hfbs,2010,US-Prr,112.91685837417225,23.067363739013672
hfbs,2010,US-Rpf,68.15309389764899,6.692199230194092
hfbs,2010,US-Uaf,112.91685837417225,25.1170654296875
hfbs,2010,US-xBN,300.9452134388272,26.935375213623047
hfbs,2010,US-xDJ,333.6136143539984,39.90238571166992
hfbs,2010,US-xHE,239.02320247010505,8.92498779296875
hfbs,2010,CA-EM1,112.91685837417225,20.31761360168457
hfbs,2010,CA-EM2,112.91685837417225,21.696880340576172
hfbs,2010,CA-EM3,112.91685837417225,21.85792350769043
hfbs,2010,CA-MA1,79.46811060972753,6.704555988311768
hfbs,2010,CA-MA2,79.4627865308016,4.099999904632568
hfbs,2010,CA-MA3,112.91685837417225,7.92397928237915
hfbs,2010,CA-Oas,421.9054919952837,95.32945251464844
hfbs,2010,CA-Obs,399.99578241831773,58.98707580566406
hfbs,2010,CA-SF1,134.0755405020901,115.85266876220703
hfbs,2010,CA-SF2,95.26274819126604,71.21867370605469
hfbs,2010,CA-SF3,97.43914555172958,70.84230041503906
hfbs,2010,CA-SJ1,112.91685837417225,58.34658432006836
hfbs,2010,CA-SJ2,112.91685837417225,6.380174160003662
hfbs,2010,US-ALQ,23.749176811863165,94.99999237060547
hfbs,2010,US-AMS,112.91685837417225,29.18892478942871
hfbs,2010,US-AoL,112.91685837417225,10.306260108947754
hfbs,2010,US-Bo1,112.91685837417225,11.800000190734863
hfbs,2010,US-Bo2,112.91685837417225,11.800000190734863
hfbs,2010,US-CC1,112.91685837417225,34.984275817871094
hfbs,2010,US-CC2,112.91685837417225,22.970853805541992
hfbs,2010,US-CRT,54.50932352273719,9
hfbs,2010,US-CS1,112.91685837417225,7.500000476837158
hfbs,2010,US-CS2,261.72755504308645,134.7049102783203
hfbs,2010,US-CS3,67.74169273595417,9.731300354003906
hfbs,2010,US-CS4,62.2998097821975,7.5
hfbs,2010,US-CS5,112.91685837417225,7.776909828186035
hfbs,2010,US-CS6,112.91685837417225,11.789478302001953
hfbs,2010,US-CS7,112.91685837417225,178.051513671875
hfbs,2010,US-CS8,112.91685837417225,71.63758087158203
hfbs,2010,US-DFC,497.3943625955292,21.314823150634766
hfbs,2010,US-DFK,112.91685837417225,11.001873016357422
hfbs,2010,US-IB1,112.91685837417225,9.806553840637207
hfbs,2010,US-IB2,74.93570216537496,12.941716194152832
hfbs,2010,US-INn,112.91685837417225,14.198827743530273
hfbs,2010,US-INp,112.91685837417225,10.799999237060547
hfbs,2010,US-KL1,112.91685837417225,18.689239501953125
hfbs,2010,US-KL2,112.91685837417225,8.459939002990723
hfbs,2010,US-KL3,112.91685837417225,8.09999942779541
hfbs,2010,US-KM1,112.91685837417225,8.09999942779541
hfbs,2010,US-KM2,112.91685837417225,12.022583961486816
hfbs,2010,US-KM3,112.91685837417225,20.74599838256836
hfbs,2010,US-KM4,112.91685837417225,35.642452239990234
hfbs,2010,US-KUO,112.91685837417225,61.39786911010742
hfbs,2010,US-KUT,112.91685837417225,3.937333106994629
hfbs,2010,US-Los,204.97332511100473,52.76292419433594
hfbs,2010,US-MBP,112.91685837417225,58.2123908996582
hfbs,2010,US-Men,112.91685837417225,35.07577896118164
hfbs,2010,US-Mi2,112.91685837417225,41.98149108886719
hfbs,2010,US-MN1,112.91685837417225,10.100000381469727
hfbs,2010,US-MN2,112.91685837417225,12.579461097717285
hfbs,2010,US-MN3,112.91685837417225,16.98069953918457
hfbs,2010,US-NMj,112.91685837417225,120.69747924804688
hfbs,2010,US-NP1,112.91685837417225,4.470562934875488
hfbs,2010,US-NP2,112.91685837417225,3.499999761581421
hfbs,2010,US-Oho,231.08339081151485,134.692138671875
hfbs,2010,US-ORv,103.89062199443465,48.319984436035156
hfbs,2010,US-OWC,112.91685837417225,4
hfbs,2010,US-PFa,11664.3322410131,87.227874755859375
hfbs,2010,US-PFb,112.91685837417225,124.20640563964844
hfbs,2010,US-PFc,112.91685837417225,80.282562255859375
hfbs,2010,US-PFd,112.91685837417225,51.7916145324707
hfbs,2010,US-PFe,112.91685837417225,77.14617156982422
hfbs,2010,US-PFf,112.91685837417225,28.061471939086914
hfbs,2010,US-PFg,112.91685837417225,131.77622985839844
hfbs,2010,US-PFh,112.91685837417225,108.50340270996094
hfbs,2010,US-PFi,112.91685837417225,95.6438980102539
hfbs,2010,US-PFj,112.91685837417225,122.35787963867188
hfbs,2010,US-PFk,112.91685837417225,89.5167007446289
hfbs,2010,US-PFL,112.91685837417225,99.318359375
hfbs,2010,US-PFm,112.91685837417225,85.05269622802734
hfbs,2010,US-PFn,112.91685837417225,118.4822998046875
hfbs,2010,US-PFo,112.91685837417225,67.08174133300781
hfbs,2010,US-PFp,112.91685837417225,135.07473754882813
hfbs,2010,US-PFq,112.91685837417225,65.25910186767578
hfbs,2010,US-PFr,112.91685837417225,77.46039581298828
hfbs,2010,US-PFs,112.91685837417225,121.76950073242188
hfbs,2010,US-PFt,112.91685837417225,124.85652923583984
hfbs,2010,US-Pnp,220.18866577511264,0
hfbs,2010,US-Ro1,78.02849016842384,11.306968688964844
hfbs,2010,US-Ro2,61.44573101278024,12.158085823059082
hfbs,2010,US-Ro3,112.91685837417225,14.518532752990723
hfbs,2010,US-Ro4,39.729835171509706,11.661994934082031
hfbs,2010,US-Ro5,86.48131008913752,11.300000190734863
hfbs,2010,US-Ro6,56.325059955449525,11.300000190734863
hfbs,2010,US-Syv,256.00571741370385,147.20233154296875
hfbs,2010,US-TrB,112.91685837417225,88.47698974609375
hfbs,2010,US-TrS,112.91685837417225,75.13124084472656
hfbs,2010,US-UiA,112.91685837417225,11.799999237060547
hfbs,2010,US-UiB,112.91685837417225,11.800000190734863
hfbs,2010,US-UiC,112.91685837417225,11.799999237060547
hfbs,2010,US-UiD,112.91685837417225,11.800000190734863
hfbs,2010,US-UiE,112.91685837417225,11.799999237060547
hfbs,2010,US-UiF,112.91685837417225,11.799999237060547
hfbs,2010,US-UiG,112.91685837417225,11.800000190734863
hfbs,2010,US-WCr,177.49327916256107,94.21394348144531
hfbs,2010,US-Wi0,112.91685837417225,105.1631088256836
hfbs,2010,US-Wi1,112.91685837417225,57.7542724609375
hfbs,2010,US-Wi2,112.91685837417225,86.92302703857422
hfbs,2010,US-Wi3,105.17319963232629,92
hfbs,2010,US-Wi4,112.91685837417225,141.2863006591797
hfbs,2010,US-Wi5,43.89183947887083,54.75868606567383
hfbs,2010,US-Wi6,47.07759850184564,9.194082260131836
hfbs,2010,US-Wi7,112.91685837417225,24.40361976623535
hfbs,2010,US-Wi8,112.91685837417225,69.9563980102539
hfbs,2010,US-Wi9,108.04213470186642,63.77836990356445
hfbs,2010,US-WPT,47.45347010179744,3.700000047683716
hfbs,2010,US-xDC,267.7356086330537,9.260937690734863
hfbs,2010,US-xNG,260.3367959493135,3.3478822708129883
hfbs,2010,US-xST,234.1651581552712,72.55402374267578
hfbs,2010,US-xTR,407.26520869191404,114.9370346069336
hfbs,2010,US-xUN,466.80718418584513,126.18045806884766
hfbs,2010,US-xWD,285.0851543876342,3.7023394107818604
hfbs,2010,US-Act,112.91685837417225,0
hfbs,2010,US-Akn,112.91685837417225,151.10169982910156
hfbs,2010,US-BRG,31.579885699644777,11.053096771240234
hfbs,2010,US-CwG,112.91685837417225,8.908073425292969
hfbs,2010,US-Cwt,112.91685837417225,151.3926544189453
hfbs,2010,US-Dk1,112.91685837417225,29.18364715576172
hfbs,2010,US-Dk2,112.91685837417225,112.94148254394531
hfbs,2010,US-Dk3,112.91685837417225,212.53614807128906
hfbs,2010,US-HB1,73.76932965582985,31
hfbs,2010,US-HB2,268.2502834847683,215.19923400878906
hfbs,2010,US-HB3,51.02415333409704,165.09999084472656
hfbs,2010,US-INa,112.91685837417225,46.074729919433594
hfbs,2010,US-INb,112.91685837417225,7.837501525878906
hfbs,2010,US-INc,112.91685837417225,1.4599708318710327
hfbs,2010,US-INd,112.91685837417225,10.600000381469727
hfbs,2010,US-INe,112.91685837417225,11.081418991088867
hfbs,2010,US-INf,112.91685837417225,17.907346725463867
hfbs,2010,US-INg,112.91685837417225,24.80323028564453
hfbs,2010,US-INi,112.91685837417225,23.13722801208496
hfbs,2010,US-INj,112.91685837417225,9.53977108001709
hfbs,2010,US-JRn,112.91685837417225,154.3212127685547
hfbs,2010,US-Kyv,112.91685837417225,10.206275939941406
hfbs,2010,US-MMS,609.9112822482815,174.7689208984375
hfbs,2010,US-NC1,169.85315924952093,230.83436584472656
hfbs,2010,US-NC2,112.91685837417225,305.48828125
hfbs,2010,US-NC3,102.11639024015784,249.9268798828125
hfbs,2010,US-NC4,316.62441381895184,211.51455688476563
hfbs,2010,US-RRC,112.91685837417225,13.636878967285156
hfbs,2010,US-StS,112.91685837417225,141.76821899414063
hfbs,2010,US-xBL,85.5380534930453,12.39424991607666
hfbs,2010,US-xGR,442.72749206945474,185.15664672851563
